sid,sub,pid,pred,oid,obj,class,score,time,softmaxscore
392035.0,dbr:Al_Attles,599,dbo:team,2115741.0,dbr:Golden_State_Warriors,1,0.08770647675211671,16.287462949752808,0.261508845046463
392035.0,dbr:Al_Attles,599,dbo:team,4119746.0,dbr:Phoenix_Suns,0,0.027832165401832615,12.378498077392578,0.24631071199865742
392035.0,dbr:Al_Attles,599,dbo:team,917821.0,dbr:Boston_Celtics,0,0.026907382323026023,12.671483039855957,0.24608303331299655
392035.0,dbr:Al_Attles,599,dbo:team,3218267.0,dbr:Los_Angeles_Lakers,0,0.02696580125899286,14.058118104934692,0.246097409641883
482030.0,dbr:Allen_Leavell,599,dbo:team,2364618.0,dbr:Houston_Rockets,1,0.1756144383161446,7.400159120559692,0.27758902628067417
482030.0,dbr:Allen_Leavell,599,dbo:team,1487110.0,dbr:Detroit_Pistons,0,0.031593129233751446,8.59265685081482,0.24035581503568373
482030.0,dbr:Allen_Leavell,599,dbo:team,1156689.0,dbr:Chicago_Bulls,0,0.030222170691954656,9.187440872192383,0.24002652295246327
482030.0,dbr:Allen_Leavell,599,dbo:team,3516612.0,dbr:Miami_Heat,0,0.038528789778056,8.791898012161255,0.24202863573117883
494082.0,dbr:Alvan_Adams,599,dbo:team,4119746.0,dbr:Phoenix_Suns,1,0.15604630316485749,8.710819005966187,0.27455692914661567
494082.0,dbr:Alvan_Adams,599,dbo:team,2450828.0,dbr:Indiana_Pacers,0,0.030862505775895256,9.976900100708008,0.24225111034142133
494082.0,dbr:Alvan_Adams,599,dbo:team,1156689.0,dbr:Chicago_Bulls,0,0.026629247148392193,9.573878049850464,0.24122776630676226
494082.0,dbr:Alvan_Adams,599,dbo:team,3516612.0,dbr:Miami_Heat,0,0.02967742894290181,9.760077953338623,0.2419641942052007
846737.0,dbr:Bill_Bradley,599,dbo:team,3782014.0,dbr:New_York_Knicks,1,0.03744626317910065,17.98603391647339,0.2529928877567074
846737.0,dbr:Bill_Bradley,599,dbo:team,4525720.0,dbr:Sacramento_Kings,0,0.02451878090422451,31.353173971176147,0.24974337594244045
846737.0,dbr:Bill_Bradley,599,dbo:team,4628461.0,dbr:Seattle_SuperSonics,0,0.023866562043565527,22.681062936782837,0.24958054170987728
846737.0,dbr:Bill_Bradley,599,dbo:team,4567127.0,dbr:San_Antonio_Spurs,0,0.01623537485634679,28.712323904037476,0.24768319459097482
851870.0,dbr:Bill_Russell,599,dbo:team,917821.0,dbr:Boston_Celtics,1,0.09335367705324532,9.173788070678711,0.26151629707168583
851870.0,dbr:Bill_Russell,599,dbo:team,4628461.0,dbr:Seattle_SuperSonics,0,0.03948417388761737,9.369606018066406,0.2478012713907826
851870.0,dbr:Bill_Russell,599,dbo:team,4119746.0,dbr:Phoenix_Suns,0,0.027941781122556724,9.830556869506836,0.24495749535090522
851870.0,dbr:Bill_Russell,599,dbo:team,2364618.0,dbr:Houston_Rockets,0,0.03106983875072203,11.553870916366577,0.24572493618662644
890343.0,dbr:Bob_Pettit,599,dbo:team,685564.0,dbr:Atlanta_Hawks,1,0.14921974566846016,8.659807920455933,0.27274591959845057
890343.0,dbr:Bob_Pettit,599,dbo:team,4628461.0,dbr:Seattle_SuperSonics,0,0.029178338164121388,9.780672788619995,0.2418939136924235
890343.0,dbr:Bob_Pettit,599,dbo:team,1156689.0,dbr:Chicago_Bulls,0,0.034656741914073114,9.97081208229065,0.2432227428240349
890343.0,dbr:Bob_Pettit,599,dbo:team,3218267.0,dbr:Los_Angeles_Lakers,0,0.03018451356768154,9.548398971557617,0.242137423885091
1029025.0,dbr:Calvin_Murphy,599,dbo:team,2364618.0,dbr:Houston_Rockets,1,0.15189416641359021,9.60957407951355,0.2736690144662614
1029025.0,dbr:Calvin_Murphy,599,dbo:team,4567127.0,dbr:San_Antonio_Spurs,0,0.02484450849258581,9.942131042480469,0.24101754745941387
1029025.0,dbr:Calvin_Murphy,599,dbo:team,5452049.0,dbr:Washington_Wizards,0,0.03146795910391723,9.502097845077515,0.24261921370467757
1029025.0,dbr:Calvin_Murphy,599,dbo:team,3218267.0,dbr:Los_Angeles_Lakers,0,0.03177708166135004,9.152324914932251,0.24269422436964724
1397869.0,dbr:Darrell_Griffith,599,dbo:team,5305646.0,dbr:Utah_Jazz,1,0.15813613605247842,8.276703119277954,0.27531342054212715
1397869.0,dbr:Darrell_Griffith,599,dbo:team,4567127.0,dbr:San_Antonio_Spurs,0,0.029517953913708025,9.524176120758057,0.24208574403888064
1397869.0,dbr:Darrell_Griffith,599,dbo:team,3218267.0,dbr:Los_Angeles_Lakers,0,0.02605792082990115,8.952492952346802,0.24124956679007456
1397869.0,dbr:Darrell_Griffith,599,dbo:team,4525720.0,dbr:Sacramento_Kings,0,0.026479394780563343,10.510593175888062,0.2413512686289175
1431155.0,dbr:David_Robinson_(basketball),599,dbo:team,4567127.0,dbr:San_Antonio_Spurs,1,0.0907934593043258,11.823969841003418,0.26219132184539556
1431155.0,dbr:David_Robinson_(basketball),599,dbo:team,3782014.0,dbr:New_York_Knicks,0,0.03018785412440443,11.375797986984253,0.246772995661053
1431155.0,dbr:David_Robinson_(basketball),599,dbo:team,1156689.0,dbr:Chicago_Bulls,0,0.022340543963610626,9.671907901763916,0.2448440697633299
1431155.0,dbr:David_Robinson_(basketball),599,dbo:team,4628461.0,dbr:Seattle_SuperSonics,0,0.02782913225885096,11.87218689918518,0.24619161273022172
1522148.0,dbr:Dirk_Nowitzki,599,dbo:team,1357357.0,dbr:Dallas_Mavericks,1,0.09413561390336764,9.291985034942627,0.3467704450519282
1522148.0,dbr:Dirk_Nowitzki,599,dbo:team,1156689.0,dbr:Chicago_Bulls,0,0.03433684054703015,9.404814004898071,0.3266418288712617
