sid,sub,pid,pred,oid,obj,class,score,path,rpath,time,softmaxscore
392035.0,dbr:Al_Attles,599,dbo:team,2115741.0,dbr:Golden_State_Warriors,1,0.5103733865718019,"[392035, 2115741]","[-1, 189]",2.447956085205078,0.3450090932666322
392035.0,dbr:Al_Attles,599,dbo:team,4119746.0,dbr:Phoenix_Suns,0,0.0539302590308006,"[392035, 2115741, 4864843, 4119746]","[-1, 189, 599, 189]",2.289893865585327,0.21857465932285366
392035.0,dbr:Al_Attles,599,dbo:team,917821.0,dbr:Boston_Celtics,0,0.048974079585431735,"[392035, 78, 2573184, 917821]","[-1, 660, 660, 599]",2.249390125274658,0.2174940441623553
392035.0,dbr:Al_Attles,599,dbo:team,3218267.0,dbr:Los_Angeles_Lakers,0,0.05551904298856319,"[392035, 2115741, 3259596, 3218267]","[-1, 189, 599, 189]",2.1989870071411133,0.21892220324815898
482030.0,dbr:Allen_Leavell,599,dbo:team,2364618.0,dbr:Houston_Rockets,1,0.5103733865718019,"[482030, 2364618]","[-1, 189]",2.151370048522949,0.3405023497231385
482030.0,dbr:Allen_Leavell,599,dbo:team,1487110.0,dbr:Detroit_Pistons,0,0.08688759955073648,"[482030, 3889144, 644314, 1487110]","[-1, 123, 123, 189]",2.198295831680298,0.22294748252376217
482030.0,dbr:Allen_Leavell,599,dbo:team,1156689.0,dbr:Chicago_Bulls,0,0.06570748017074449,"[482030, 4160079, 1482225, 1156689]","[-1, 462, 462, 599]",2.2087111473083496,0.21827508387654967
482030.0,dbr:Allen_Leavell,599,dbo:team,3516612.0,dbr:Miami_Heat,0,0.06570748017074449,"[482030, 4160079, 5248379, 3516612]","[-1, 462, 462, 599]",2.2211101055145264,0.21827508387654967
494082.0,dbr:Alvan_Adams,599,dbo:team,4119746.0,dbr:Phoenix_Suns,1,0.5103733865718019,"[494082, 4119746]","[-1, 189]",2.2001829147338867,0.3421832774985369
494082.0,dbr:Alvan_Adams,599,dbo:team,2450828.0,dbr:Indiana_Pacers,0,0.06530871173134457,"[494082, 4182344, 3696858, 2450828]","[-1, 462, 462, 599]",2.2516210079193115,0.2192651696749145
494082.0,dbr:Alvan_Adams,599,dbo:team,1156689.0,dbr:Chicago_Bulls,0,0.06610881776508426,"[494082, 4182344, 895031, 1156689]","[-1, 462, 462, 599]",2.264343023300171,0.2194406752623373
494082.0,dbr:Alvan_Adams,599,dbo:team,3516612.0,dbr:Miami_Heat,0,0.06460478587569626,"[494082, 3889272, 2621025, 3516612]","[-1, 123, 123, 189]",2.226206064224243,0.21911087756421135
846737.0,dbr:Bill_Bradley,599,dbo:team,3782014.0,dbr:New_York_Knicks,1,0.085164881789033,"[846737, 1321700, 846745, 3782014]","[-1, 65, 65, 189]",2.233804225921631,0.2586175095583368
846737.0,dbr:Bill_Bradley,599,dbo:team,4525720.0,dbr:Sacramento_Kings,0,0.0381752307009866,"[846737, 769522, 2036260, 4525720]","[-1, 480, 480, 599]",2.6256461143493652,0.24674626020792506
846737.0,dbr:Bill_Bradley,599,dbo:team,4628461.0,dbr:Seattle_SuperSonics,0,0.043134621645741375,"[846737, 1321700, 846745, 4196744, 949061, 4628461]","[-1, 65, 65, 123, 123, 189]",2.3431589603424072,0.247973010830032
846737.0,dbr:Bill_Bradley,599,dbo:team,4567127.0,dbr:San_Antonio_Spurs,0,0.03783863074320546,"[846737, 769522, 2907008, 4567127]","[-1, 480, 480, 599]",2.5676681995391846,0.24666321940370609
851870.0,dbr:Bill_Russell,599,dbo:team,917821.0,dbr:Boston_Celtics,1,0.1804169059852898,"[851870, 851874, 917821]","[-1, 602, 599]",2.1696369647979736,0.27411940992998707
851870.0,dbr:Bill_Russell,599,dbo:team,4628461.0,dbr:Seattle_SuperSonics,0,0.0661423873175429,"[851870, 4568464, 4080867, 4628461]","[-1, 123, 123, 189]",2.1987719535827637,0.24451809037706607
851870.0,dbr:Bill_Russell,599,dbo:team,4119746.0,dbr:Phoenix_Suns,0,0.052811192958061776,"[851870, 851874, 917821, 1385193, 1385197, 4119746]","[-1, 602, 599, 599, 602, 599]",2.1669881343841553,0.24128000392587584
851870.0,dbr:Bill_Russell,599,dbo:team,2364618.0,dbr:Houston_Rockets,0,0.0478356885097863,"[851870, 685564, 2780445, 2364618]","[-1, 189, 189, 599]",2.211851119995117,0.24008249576707105
890343.0,dbr:Bob_Pettit,599,dbo:team,685564.0,dbr:Atlanta_Hawks,1,0.5103733865718019,"[890343, 685564]","[-1, 189]",2.3505101203918457,0.3427207854762474
890343.0,dbr:Bob_Pettit,599,dbo:team,4628461.0,dbr:Seattle_SuperSonics,0,0.0621217482226875,"[890343, 3038271, 2097918, 4628461]","[-1, 123, 123, 189]",2.1731319427490234,0.21891082186655272
890343.0,dbr:Bob_Pettit,599,dbo:team,1156689.0,dbr:Chicago_Bulls,0,0.06319177842334785,"[890343, 890345, 685564, 2973718, 1156689]","[-1, 602, 599, 599, 189]",2.1736650466918945,0.21914518842448708
890343.0,dbr:Bob_Pettit,599,dbo:team,3218267.0,dbr:Los_Angeles_Lakers,0,0.06354771562300092,"[890343, 3038271, 931893, 3218267]","[-1, 123, 123, 599]",2.227001905441284,0.21922320423271283
1029025.0,dbr:Calvin_Murphy,599,dbo:team,2364618.0,dbr:Houston_Rockets,1,0.5103733865718019,"[1029025, 2364618]","[-1, 189]",2.2227349281311035,0.3408922233501048
